,event_id,matchday,date,home,score,away,home_score,away_score,home_win,away_win,tie,pred_home_win_prob,pred_away_win_prob,correct_pred,briar_score,briar_score_running_mean,running_briar_skill_score
29,30,8,2024-06-02,Atlético Ottawa,2–2,HFX Wanderers,2.0,2.0,0.0,0.0,1.0,0.8264651416990366,0.17353485830096338,2.0,0.6529302833980732,0.23175938955474604,0.07296244178101585
30,31,8,2024-06-02,Valour FC,2–0,Vancouver FC,2.0,0.0,1.0,0.0,0.0,0.44859551269269404,0.551404487307306,0.0,0.30404690862263295,0.23409124500854886,0.06363501996580456
31,32,9,2024-06-08,HFX Wanderers,0–0,Pacific FC,0.0,0.0,0.0,0.0,1.0,0.3448681433077454,0.6551318566922546,2.0,0.3102637133845092,0.2364716346452976,0.05411346141880957
32,33,9,2024-06-08,Cavalry FC,1–0,Forge FC,1.0,0.0,1.0,0.0,0.0,0.5339899730332501,0.46601002696674987,1.0,0.21716534523355094,0.23588659557221436,0.056453617711142545
33,34,9,2024-06-09,Valour FC,0–2,Atlético Ottawa,0.0,2.0,0.0,1.0,0.0,0.24221529999670566,0.7577847000032943,1.0,0.05866825155249412,0.23067429133634024,0.07730283465463905
34,35,9,2024-06-09,York United,2–2,Vancouver FC,2.0,2.0,0.0,0.0,1.0,0.6124609642077442,0.3875390357922558,2.0,0.22492192841548841,0.23050993811003018,0.07796024755987929
35,36,10,2024-06-14,Valour FC,,Pacific FC,,,,,,0.3316617707402549,0.6683382292597451,0.0,,0.23050993811003018,0.07796024755987929
36,37,10,2024-06-15,Atlético Ottawa,,York United,,,,,,0.7927777555575758,0.2072222444424242,0.0,,0.23050993811003018,0.07796024755987929
37,38,10,2024-06-15,HFX Wanderers,,Forge FC,,,,,,0.321674273114973,0.678325726885027,0.0,,0.23050993811003018,0.07796024755987929
38,39,10,2024-06-16,Vancouver FC,,Cavalry FC,,,,,,0.309001667029334,0.6909983329706659,0.0,,0.23050993811003018,0.07796024755987929
